spot_241,1,8,2,8,2
spot_242,1,8,4,8,4
spot_243,1,8,6,8,6
spot_244,1,8,8,8,8
spot_245,1,8,10,8,10
spot_246,1,8,12,8,12
spot_247,1,8,14,8,14
spot_248,1,8,16,8,16
spot_249,1,8,18,8,18
spot_250,1,8,20,8,20
spot_251,1,8,22,8,22
spot_252,1,8,24,8,24
spot_253,1,8,26,8,26
spot_254,1,8,28,8,28
spot_255,1,8,30,8,30
spot_256,1,8,32,8,32
spot_257,1,8,34,8,34
spot_258,1,8,36,8,36
spot_259,1,8,38,8,38
spot_260,1,8,40,8,40
spot_261,1,8,42,8,42
spot_262,1,8,44,8,44
spot_263,1,8,46,8,46
spot_264,1,8,48,8,48
spot_265,1,8,50,8,50
spot_266,1,8,52,8,52
spot_267,1,8,54,8,54
spot_268,1,8,56,8,56
spot_269,1,8,58,8,58
spot_270,1,9,1,9,1
spot_271,1,9,3,9,3
spot_272,1,9,5,9,5
spot_273,1,9,7,9,7
spot_274,1,9,9,9,9
spot_275,1,9,11,9,11
spot_276,1,9,13,9,13
spot_277,1,9,15,9,15
spot_278,1,9,17,9,17
spot_279,1,9,19,9,19
spot_280,1,9,21,9,21
spot_281,1,9,23,9,23
spot_282,1,9,25,9,25
spot_283,1,9,27,9,27
spot_284,1,9,29,9,29
spot_285,1,9,31,9,31
spot_286,1,9,33,9,33
spot_287,1,9,35,9,35
spot_288,1,9,37,9,37
spot_289,1,9,39,9,39
spot_290,1,9,41,9,41
spot_291,1,9,43,9,43
spot_292,1,9,45,9,45
spot_293,1,9,47,9,47
spot_294,1,9,49,9,49
spot_295,1,9,51,9,51
spot_296,1,9,53,9,53
spot_297,1,9,55,9,55
spot_298,1,9,57,9,57
spot_299,1,9,59,9,59
spot_300,1,10,0,10,0
spot_301,1,10,2,10,2
spot_302,1,10,4,10,4
spot_303,1,10,6,10,6
spot_304,1,10,8,10,8
spot_305,1,10,10,10,10
spot_306,1,10,12,10,12
spot_307,1,10,14,10,14
spot_308,1,10,16,10,16
spot_309,1,10,18,10,18
spot_310,1,10,20,10,20
spot_311,1,10,22,10,22
spot_312,1,10,24,10,24
spot_313,1,10,26,10,26
spot_314,1,10,28,10,28
spot_315,1,10,30,10,30
spot_316,1,10,32,10,32
spot_317,1,10,34,10,34
spot_318,1,10,36,10,36
spot_319,1,10,38,10,38
spot_320,1,10,40,10,40
spot_321,1,10,42,10,42
spot_322,1,10,44,10,44
spot_323,1,10,46,10,46
spot_324,1,10,48,10,48
spot_325,1,10,50,10,50
spot_326,1,10,52,10,52
spot_327,1,10,54,10,54
spot_328,1,10,56,10,56
spot_329,1,10,58,10,58
spot_330,1,11,1,11,1
spot_331,1,11,3,11,3
spot_332,1,11,5,11,5
spot_333,1,11,7,11,7
spot_334,1,11,9,11,9
spot_335,1,11,11,11,11
spot_336,1,11,13,11,13
spot_337,1,11,15,11,15
spot_338,1,11,17,11,17
spot_339,1,11,19,11,19
spot_340,1,11,21,11,21
spot_341,1,11,23,11,23
spot_342,1,11,25,11,25
spot_343,1,11,27,11,27
spot_344,1,11,29,11,29
spot_345,1,11,31,11,31
spot_346,1,11,33,11,33
spot_347,1,11,35,11,35
spot_348,1,11,37,11,37
spot_349,1,11,39,11,39
spot_350,1,11,41,11,41
spot_351,1,11,43,11,43
spot_352,1,11,45,11,45
spot_353,1,11,47,11,47
spot_354,1,11,49,11,49
spot_355,1,11,51,11,51
spot_356,1,11,53,11,53
spot_357,1,11,55,11,55
spot_358,1,11,57,11,57
spot_359,1,11,59,11,59
spot_360,1,12,0,12,0
spot_361,1,12,2,12,2
spot_362,1,12,4,12,4
spot_363,1,12,6,12,6
spot_364,1,12,8,12,8
spot_365,1,12,10,12,10
spot_366,1,12,12,12,12
spot_367,1,12,14,12,14
spot_368,1,12,16,12,16
spot_369,1,12,18,12,18
spot_370,1,12,20,12,20
spot_371,1,12,22,12,22
spot_372,1,12,24,12,24
spot_373,1,12,26,12,26
spot_374,1,12,28,12,28
spot_375,1,12,30,12,30
spot_376,1,12,32,12,32
spot_377,1,12,34,12,34
spot_378,1,12,36,12,36
spot_379,1,12,38,12,38
spot_380,1,12,40,12,40
spot_381,1,12,42,12,42
spot_382,1,12,44,12,44
spot_383,1,12,46,12,46
spot_384,1,12,48,12,48
spot_385,1,12,50,12,50
spot_386,1,12,52,12,52
spot_387,1,12,54,12,54
spot_388,1,12,56,12,56
spot_389,1,12,58,12,58
spot_390,1,13,1,13,1
spot_391,1,13,3,13,3
spot_392,1,13,5,13,5
spot_393,1,13,7,13,7
spot_394,1,13,9,13,9
spot_395,1,13,11,13,11
spot_396,1,13,13,13,13
spot_397,1,13,15,13,15
spot_398,1,13,17,13,17
spot_399,1,13,19,13,19
spot_400,1,13,21,13,21
spot_401,1,13,23,13,23
spot_402,1,13,25,13,25
spot_403,1,13,27,13,27
spot_404,1,13,29,13,29
spot_405,1,13,31,13,31
spot_406,1,13,33,13,33
spot_407,1,13,35,13,35
spot_408,1,13,37,13,37
spot_409,1,13,39,13,39
spot_410,1,13,41,13,41
spot_411,1,13,43,13,43
spot_412,1,13,45,13,45
spot_413,1,13,47,13,47
spot_414,1,13,49,13,49
spot_415,1,13,51,13,51
spot_416,1,13,53,13,53
spot_417,1,13,55,13,55
spot_418,1,13,57,13,57
spot_419,1,13,59,13,59
spot_420,1,14,0,14,0
spot_421,1,14,2,14,2
spot_422,1,14,4,14,4
spot_423,1,14,6,14,6
spot_424,1,14,8,14,8
spot_425,1,14,10,14,10
spot_426,1,14,12,14,12
spot_427,1,14,14,14,14
spot_428,1,14,16,14,16
spot_429,1,14,18,14,18
spot_430,1,14,20,14,20
spot_431,1,14,22,14,22
spot_432,1,14,24,14,24
spot_433,1,14,26,14,26
spot_434,1,14,28,14,28
spot_435,1,14,30,14,30
spot_436,1,14,32,14,32
spot_437,1,14,34,14,34
spot_438,1,14,36,14,36
spot_439,1,14,38,14,38
spot_440,1,14,40,14,40
spot_441,1,14,42,14,42
spot_442,1,14,44,14,44
spot_443,1,14,46,14,46
spot_444,1,14,48,14,48
spot_445,1,14,50,14,50
spot_446,1,14,52,14,52
spot_447,1,14,54,14,54
spot_448,1,14,56,14,56
spot_449,1,14,58,14,58
spot_450,1,15,1,15,1
spot_451,1,15,3,15,3
spot_452,1,15,5,15,5
spot_453,1,15,7,15,7
spot_454,1,15,9,15,9
spot_455,1,15,11,15,11
spot_456,1,15,13,15,13
spot_457,1,15,15,15,15
spot_458,1,15,17,15,17
spot_459,1,15,19,15,19
spot_460,1,15,21,15,21
spot_461,1,15,23,15,23
spot_462,1,15,25,15,25
spot_463,1,15,27,15,27
spot_464,1,15,29,15,29
spot_465,1,15,31,15,31
spot_466,1,15,33,15,33
spot_467,1,15,35,15,35
spot_468,1,15,37,15,37
spot_469,1,15,39,15,39
spot_470,1,15,41,15,41
spot_471,1,15,43,15,43
spot_472,1,15,45,15,45
spot_473,1,15,47,15,47
spot_474,1,15,49,15,49
spot_475,1,15,51,15,51
spot_476,1,15,53,15,53
spot_477,1,15,55,15,55
spot_478,1,15,57,15,57
spot_479,1,15,59,15,59
spot_480,1,16,0,16,0
spot_481,1,16,2,16,2
spot_482,1,16,4,16,4
spot_483,1,16,6,16,6
spot_484,1,16,8,16,8
spot_485,1,16,10,16,10
spot_486,1,16,12,16,12
spot_487,1,16,14,16,14
spot_488,1,16,16,16,16
spot_489,1,16,18,16,18
spot_490,1,16,20,16,20
spot_491,1,16,22,16,22
spot_492,1,16,24,16,24
spot_493,1,16,26,16,26
spot_494,1,16,28,16,28
spot_495,1,16,30,16,30
spot_496,1,16,32,16,32
spot_497,1,16,34,16,34
spot_498,1,16,36,16,36
spot_499,1,16,38,16,38
spot_500,1,16,40,16,40
spot_501,1,16,42,16,42
spot_502,1,16,44,16,44
spot_503,1,16,46,16,46
spot_504,1,16,48,16,48
spot_505,1,16,50,16,50
spot_506,1,16,52,16,52
spot_507,1,16,54,16,54
spot_508,1,16,56,16,56
spot_509,1,16,58,16,58
spot_510,1,17,1,17,1
spot_511,1,17,3,17,3
spot_512,1,17,5,17,5
spot_513,1,17,7,17,7
spot_514,1,17,9,17,9
spot_515,1,17,11,17,11
spot_516,1,17,13,17,13
spot_517,1,17,15,17,15
spot_518,1,17,17,17,17
spot_519,1,17,19,17,19
spot_520,1,17,21,17,21
spot_521,1,17,23,17,23
spot_522,1,17,25,17,25
spot_523,1,17,27,17,27
spot_524,1,17,29,17,29
spot_525,1,17,31,17,31
spot_526,1,17,33,17,33
spot_527,1,17,35,17,35
spot_528,1,17,37,17,37
spot_529,1,17,39,17,39
spot_530,1,17,41,17,41
spot_531,1,17,43,17,43
spot_532,1,17,45,17,45
spot_533,1,17,47,17,47
spot_534,1,17,49,17,49
spot_535,1,17,51,17,51
spot_536,1,17,53,17,53
spot_537,1,17,55,17,55
spot_538,1,17,57,17,57
spot_539,1,17,59,17,59
spot_540,1,18,0,18,0
spot_541,1,18,2,18,2
spot_542,1,18,4,18,4
spot_543,1,18,6,18,6
spot_544,1,18,8,18,8
spot_545,1,18,10,18,10
spot_546,1,18,12,18,12
spot_547,1,18,14,18,14
spot_548,1,18,16,18,16
spot_549,1,18,18,18,18
spot_550,1,18,20,18,20
spot_551,1,18,22,18,22
spot_552,1,18,24,18,24
spot_553,1,18,26,18,26
spot_554,1,18,28,18,28
spot_555,1,18,30,18,30
spot_556,1,18,32,18,32
spot_557,1,18,34,18,34
spot_558,1,18,36,18,36
spot_559,1,18,38,18,38
spot_560,1,18,40,18,40
spot_561,1,18,42,18,42
spot_562,1,18,44,18,44
spot_563,1,18,46,18,46
spot_564,1,18,48,18,48
spot_565,1,18,50,18,50
spot_566,1,18,52,18,52
spot_567,1,18,54,18,54
spot_568,1,18,56,18,56
spot_569,1,18,58,18,58
spot_570,1,19,1,19,1
spot_571,1,19,3,19,3
spot_572,1,19,5,19,5
spot_573,1,19,7,19,7
spot_574,1,19,9,19,9
spot_575,1,19,11,19,11
spot_576,1,19,13,19,13
spot_577,1,19,15,19,15
spot_578,1,19,17,19,17
spot_579,1,19,19,19,19
spot_580,1,19,21,19,21
spot_581,1,19,23,19,23
spot_582,1,19,25,19,25
spot_583,1,19,27,19,27
spot_584,1,19,29,19,29
spot_585,1,19,31,19,31
spot_586,1,19,33,19,33
spot_587,1,19,35,19,35
spot_588,1,19,37,19,37
spot_589,1,19,39,19,39
spot_590,1,19,41,19,41
spot_591,1,19,43,19,43
spot_592,1,19,45,19,45
spot_593,1,19,47,19,47
spot_594,1,19,49,19,49
spot_595,1,19,51,19,51
spot_596,1,19,53,19,53
spot_597,1,19,55,19,55
spot_598,1,19,57,19,57
spot_599,1,19,59,19,59
spot_600,1,20,0,20,0
spot_601,1,20,2,20,2
spot_602,1,20,4,20,4
spot_603,1,20,6,20,6
spot_604,1,20,8,20,8
spot_605,1,20,10,20,10
spot_606,1,20,12,20,12
spot_607,1,20,14,20,14
spot_608,1,20,16,20,16
spot_609,1,20,18,20,18
spot_610,1,20,20,20,20
spot_611,1,20,22,20,22
spot_612,1,20,24,20,24
spot_613,1,20,26,20,26
spot_614,1,20,28,20,28
spot_615,1,20,30,20,30
spot_616,1,20,32,20,32
spot_617,1,20,34,20,34
spot_618,1,20,36,20,36
spot_619,1,20,38,20,38
spot_620,1,20,40,20,40
spot_621,1,20,42,20,42
spot_622,1,20,44,20,44
spot_623,1,20,46,20,46
spot_624,1,20,48,20,48
spot_625,1,20,50,20,50
spot_626,1,20,52,20,52
spot_627,1,20,54,20,54
spot_628,1,20,56,20,56
spot_629,1,20,58,20,58
spot_630,1,21,1,21,1
spot_631,1,21,3,21,3
spot_632,1,21,5,21,5
spot_633,1,21,7,21,7
spot_634,1,21,9,21,9
spot_635,1,21,11,21,11
spot_636,1,21,13,21,13
spot_637,1,21,15,21,15
spot_638,1,21,17,21,17
spot_639,1,21,19,21,19
spot_640,1,21,21,21,21
spot_641,1,21,23,21,23
spot_642,1,21,25,21,25
spot_643,1,21,27,21,27
spot_644,1,21,29,21,29
spot_645,1,21,31,21,31
spot_646,1,21,33,21,33
spot_647,1,21,35,21,35
spot_648,1,21,37,21,37
spot_649,1,21,39,21,39
spot_650,1,21,41,21,41
spot_651,1,21,43,21,43
spot_652,1,21,45,21,45
spot_653,1,21,47,21,47
spot_654,1,21,49,21,49
spot_655,1,21,51,21,51
spot_656,1,21,53,21,53
spot_657,1,21,55,21,55
spot_658,1,21,57,21,57
spot_659,1,21,59,21,59
spot_660,1,22,0,22,0
spot_661,1,22,2,22,2
spot_662,1,22,4,22,4
spot_663,1,22,6,22,6
spot_664,1,22,8,22,8
spot_665,1,22,10,22,10
spot_666,1,22,12,22,12
spot_667,1,22,14,22,14
spot_668,1,22,16,22,16
spot_669,1,22,18,22,18
spot_670,1,22,20,22,20
spot_671,1,22,22,22,22
spot_672,1,22,24,22,24
spot_673,1,22,26,22,26
spot_674,1,22,28,22,28
spot_675,1,22,30,22,30
spot_676,1,22,32,22,32
spot_677,1,22,34,22,34
spot_678,1,22,36,22,36
spot_679,1,22,38,22,38
spot_680,1,22,40,22,40
spot_681,1,22,42,22,42
spot_682,1,22,44,22,44
spot_683,1,22,46,22,46
spot_684,1,22,48,22,48
spot_685,1,22,50,22,50
spot_686,1,22,52,22,52
spot_687,1,22,54,22,54
spot_688,1,22,56,22,56
spot_689,1,22,58,22,58
spot_690,1,23,1,23,1
spot_691,1,23,3,23,3
spot_692,1,23,5,23,5
spot_693,1,23,7,23,7
spot_694,1,23,9,23,9
spot_695,1,23,11,23,11
spot_696,1,23,13,23,13
spot_697,1,23,15,23,15
spot_698,1,23,17,23,17
spot_699,1,23,19,23,19
spot_700,1,23,21,23,21
spot_701,1,23,23,23,23
spot_702,1,23,25,23,25
spot_703,1,23,27,23,27
spot_704,1,23,29,23,29
spot_705,1,23,31,23,31
spot_706,1,23,33,23,33
spot_707,1,23,35,23,35
spot_708,1,23,37,23,37
spot_709,1,23,39,23,39
spot_710,1,23,41,23,41
spot_711,1,23,43,23,43
spot_712,1,23,45,23,45
spot_713,1,23,47,23,47
spot_714,1,23,49,23,49
spot_715,1,23,51,23,51
spot_716,1,23,53,23,53
spot_717,1,23,55,23,55
spot_718,1,23,57,23,57
spot_719,1,23,59,23,59
spot_720,1,24,0,24,0
spot_721,1,24,2,24,2
spot_722,1,24,4,24,4
spot_723,1,24,6,24,6
spot_724,1,24,8,24,8
spot_725,1,24,10,24,10
spot_726,1,24,12,24,12
spot_727,1,24,14,24,14
spot_728,1,24,16,24,16
spot_729,1,24,18,24,18
spot_730,1,24,20,24,20
spot_731,1,24,22,24,22
spot_732,1,24,24,24,24
spot_733,1,24,26,24,26
spot_734,1,24,28,24,28
spot_735,1,24,30,24,30
spot_736,1,24,32,24,32
spot_737,1,24,34,24,34
spot_738,1,24,36,24,36
spot_739,1,24,38,24,38
spot_740,1,24,40,24,40
spot_741,1,24,42,24,42
spot_742,1,24,44,24,44
spot_743,1,24,46,24,46
spot_744,1,24,48,24,48
spot_745,1,24,50,24,50
spot_746,1,24,52,24,52
spot_747,1,24,54,24,54
spot_748,1,24,56,24,56
spot_749,1,24,58,24,58
spot_750,1,25,1,25,1
spot_751,1,25,3,25,3
spot_752,1,25,5,25,5
spot_753,1,25,7,25,7
spot_754,1,25,9,25,9
spot_755,1,25,11,25,11
spot_756,1,25,13,25,13
spot_757,1,25,15,25,15
spot_758,1,25,17,25,17
spot_759,1,25,19,25,19
spot_760,1,25,21,25,21
spot_761,1,25,23,25,23
spot_762,1,25,25,25,25
spot_763,1,25,27,25,27
spot_764,1,25,29,25,29
spot_765,1,25,31,25,31
spot_766,1,25,33,25,33
spot_767,1,25,35,25,35
spot_768,1,25,37,25,37
spot_769,1,25,39,25,39
spot_770,1,25,41,25,41
spot_771,1,25,43,25,43
spot_772,1,25,45,25,45
spot_773,1,25,47,25,47
spot_774,1,25,49,25,49
spot_775,1,25,51,25,51
spot_776,1,25,53,25,53
spot_777,1,25,55,25,55
spot_778,1,25,57,25,57
spot_779,1,25,59,25,59
spot_780,1,26,0,26,0
spot_781,1,26,2,26,2
spot_782,1,26,4,26,4
spot_783,1,26,6,26,6
spot_784,1,26,8,26,8
spot_785,1,26,10,26,10
spot_786,1,26,12,26,12
spot_787,1,26,14,26,14
spot_788,1,26,16,26,16
spot_789,1,26,18,26,18
spot_790,1,26,20,26,20
spot_791,1,26,22,26,22
spot_792,1,26,24,26,24
spot_793,1,26,26,26,26
spot_794,1,26,28,26,28
spot_795,1,26,30,26,30
spot_796,1,26,32,26,32
spot_797,1,26,34,26,34
spot_798,1,26,36,26,36
spot_799,1,26,38,26,38
spot_800,1,26,40,26,40
spot_801,1,26,42,26,42
spot_802,1,26,44,26,44
spot_803,1,26,46,26,46
spot_804,1,26,48,26,48
spot_805,1,26,50,26,50
spot_806,1,26,52,26,52
spot_807,1,26,54,26,54
spot_808,1,26,56,26,56
spot_809,1,26,58,26,58
spot_810,1,27,1,27,1
spot_811,1,27,3,27,3
spot_812,1,27,5,27,5
spot_813,1,27,7,27,7
spot_814,1,27,9,27,9
spot_815,1,27,11,27,11
spot_816,1,27,13,27,13
spot_817,1,27,15,27,15
spot_818,1,27,17,27,17
spot_819,1,27,19,27,19
spot_820,1,27,21,27,21
spot_821,1,27,23,27,23
spot_822,1,27,25,27,25
spot_823,1,27,27,27,27
spot_824,1,27,29,27,29
spot_825,1,27,31,27,31
spot_826,1,27,33,27,33
spot_827,1,27,35,27,35
spot_828,1,27,37,27,37
spot_829,1,27,39,27,39
spot_830,1,27,41,27,41
spot_831,1,27,43,27,43
spot_832,1,27,45,27,45
spot_833,1,27,47,27,47
spot_834,1,27,49,27,49
spot_835,1,27,51,27,51
spot_836,1,27,53,27,53
spot_837,1,27,55,27,55
spot_838,1,27,57,27,57
spot_839,1,27,59,27,59
spot_840,1,28,0,28,0
spot_841,1,28,2,28,2
spot_842,1,28,4,28,4
spot_843,1,28,6,28,6
spot_844,1,28,8,28,8
spot_845,1,28,10,28,10
spot_846,1,28,12,28,12
spot_847,1,28,14,28,14
spot_848,1,28,16,28,16
spot_849,1,28,18,28,18
spot_850,1,28,20,28,20
spot_851,1,28,22,28,22
spot_852,1,28,24,28,24
spot_853,1,28,26,28,26
spot_854,1,28,28,28,28
spot_855,1,28,30,28,30
spot_856,1,28,32,28,32
spot_857,1,28,34,28,34
spot_858,1,28,36,28,36
spot_859,1,28,38,28,38
spot_860,1,28,40,28,40
spot_861,1,28,42,28,42
spot_862,1,28,44,28,44
spot_863,1,28,46,28,46
spot_864,1,28,48,28,48
spot_865,1,28,50,28,50
spot_866,1,28,52,28,52
spot_867,1,28,54,28,54
spot_868,1,28,56,28,56
spot_869,1,28,58,28,58
spot_870,1,29,1,29,1
spot_871,1,29,3,29,3
spot_872,1,29,5,29,5
spot_873,1,29,7,29,7
spot_874,1,29,9,29,9
spot_875,1,29,11,29,11
spot_876,1,29,13,29,13
spot_877,1,29,15,29,15
spot_878,1,29,17,29,17
spot_879,1,29,19,29,19
spot_880,1,29,21,29,21
spot_881,1,29,23,29,23
spot_882,1,29,25,29,25
spot_883,1,29,27,29,27
spot_884,1,29,29,29,29
spot_885,1,29,31,29,31
spot_886,1,29,33,29,33
spot_887,1,29,35,29,35
spot_888,1,29,37,29,37
spot_889,1,29,39,29,39
spot_890,1,29,41,29,41
spot_891,1,29,43,29,43
spot_892,1,29,45,29,45
spot_893,1,29,47,29,47
spot_894,1,29,49,29,49
spot_895,1,29,51,29,51
spot_896,1,29,53,29,53
spot_897,1,29,55,29,55
spot_898,1,29,57,29,57
spot_899,1,29,59,29,59
spot_900,1,30,0,30,0
spot_901,1,30,2,30,2
spot_902,1,30,4,30,4
spot_903,1,30,6,30,6
spot_904,1,30,8,30,8
spot_905,1,30,10,30,10
spot_906,1,30,12,30,12
spot_907,1,30,14,30,14
spot_908,1,30,16,30,16
spot_909,1,30,18,30,18
spot_910,1,30,20,30,20
spot_911,1,30,22,30,22
spot_912,1,30,24,30,24
spot_913,1,30,26,30,26
spot_914,1,30,28,30,28
spot_915,1,30,30,30,30
spot_916,1,30,32,30,32
spot_917,1,30,34,30,34
spot_918,1,30,36,30,36
spot_919,1,30,38,30,38
spot_920,1,30,40,30,40
spot_921,1,30,42,30,42
spot_922,1,30,44,30,44
spot_923,1,30,46,30,46
spot_924,1,30,48,30,48
spot_925,1,30,50,30,50
spot_926,1,30,52,30,52
spot_927,1,30,54,30,54
spot_928,1,30,56,30,56
spot_929,1,30,58,30,58
spot_930,1,31,1,31,1
spot_931,1,31,3,31,3
spot_932,1,31,5,31,5
